Show_id,Title,Director,Cast,Country,Date_added,Release_year,Rating,Duration,Listed_in,Description,Type,Tyoe
70117577,Take Me Home Tonight,Michael Dowse,"Topher Grace, Anna Faris, Dan Fogler, Teresa Palmer, Chris Pratt, Michael Biehn, Jeanie Hackett, Lucy Punch, Michelle Trachtenberg, Demetri Martin","United States, Germany",2019-05-16,2011,R,97 min,"Comedies, Romantic Movies","Set In The Financial Boom Of The Late 1980S, This Tale Centers On A Recent College Grad Trying To Figure Out What To Do With His Life.",Movie,Movie
81110388,7 Din Mohabbat In,"Meenu Gaur, Farjad Nabi","Mahira Khan, Sheheryar Munawar, Javed Sheikh, Hina Dilpazeer, Amna Ilyas, Mira Sethi, Rimal Ali, Salahuddin Tunio, Aamir Qureshi, Adnan Shah",Pakistan,2019-05-15,2018,Tv-Pg,137 min,"Comedies, International Movies, Music & Musicals","Given Just Seven Days By A Genie To Find A Girl Who Will Fall For Him, A Nerdy Young Man Embarks On A Madcap And Messy Search For His Would-Be Wife.",Movie,Movie
80220311,All The Devil'S Men,Matthew Hope,"Milo Gibson, Sylvia Hoeks, Gbenga Akinnagbe, William Fichtner, Joseph Millson, Elliot Cowan, Perry Fitzpatrick, Warren Rusher",United Kingdom,2019-05-15,2018,R,100 min,Action & Adventure,A Battle-Scarred Special Ops Military Vet Joins A Cia-Funded Assignment To Take Down A Russian Terrorist And His Trigger-Happy Comrades.,Movie,Movie
81110389,Cake,Asim Abbasi,"Aamina Sheikh, Sanam Saeed, Adnan Malik, Mohammad Ahmad, Beo Rana Zafar, Faris Khalid, Hira Hussain, Mikaal Zulfiqar","United Kingdom, Pakistan",2019-05-15,2018,Tv-14,125 min,"Comedies, Dramas, International Movies","When Their Aging Father’S Illness Reunites Two Sisters Under One Roof, New Tensions Arise Between Them As Old Wounds And Hidden Secrets Surface.",Movie,Movie
70111279,Emi: Liya Hai To Chukana Padega,Saurabh Kabra,"Sanjay Dutt, Arjun Rampal, Malaika Arora, Aashish Chaudhary, Neha Uberoi, Urmila Matondkar, Manoj Joshi, Daya Shanker Pandey, Pushkar Jog, Kulbhushan Kharbanda",India,2019-05-15,2008,Tv-14,128 min,"Comedies, Dramas, International Movies",A Bank Hires An Enigmatic And Unorthodox Debt Collector To Recover Money From Four Borrowers Who Are Unable To Pay Their Loans.,Movie,Movie
81123050,Hamid,Aijaz Khan,"Talha Arshad Reshi, Rasika Dugal, Vikas Kumar, Sumit Kaul, Bashir Lone, Gurveer Singh, Ashraf Nagoo, Mir Sarvar",India,2019-05-15,2018,Tv-14,108 min,"Dramas, Independent Movies, International Movies","Wanting His Missing Father To Come Home, A Kashmiri Boy Repeatedly Attempts To Call God For Help – Until One Day, A Hardened Army Officer Picks Up.",Movie,Movie
70007056,Kucch To Hai,Anil V. Kumar,"Tusshar Kapoor, Esha Deol, Natasha, Jeetendra, Rishi Kapoor",India,2019-05-15,2003,Tv-14,136 min,"Dramas, International Movies, Thrillers","A Student Tries To Steal A Test From A Teacher'S Home, Leaving Him For Dead After An Accident. A String Of Murders May Be The Professor'S Revenge.",Movie,Movie
70035357,Kyaa Kool Hai Hum,Sangeeth Sivan,"Tusshar Kapoor, Riteish Deshmukh, Isha Koppikar, Neha Dhupia, Anupam Kher, Jay Sean",India,2019-05-15,2005,Tv-14,165 min,"Comedies, International Movies, Music & Musicals","Longtime Friends Rahul And Karan Head To Mumbai Intent On Making Their Dreams Come True, But Both Men Are Suddenly Saddled With Bad Luck.",Movie,Movie
80108481,Kyaa Kool Hain Hum 3,Umesh Ghadge,"Tusshar Kapoor, Aftab Shivdasani, Krishna Abhishek, Mandana Karimi, Shakti Kapoor, Darshan Jariwala, Sushmita Mukherjee, Meghna Naidu, Anand Kumar, Claudia Ciesla",India,2019-05-15,2016,R,124 min,"Comedies, International Movies","When An Unlikely Porn Actor Falls For A Woman Outside The Industry, He Employs His Co-Stars As A Stand-In Traditional Family To Impress Her Father.",Movie,Movie
70153178,Once Upon A Time In Mumbaai,Milan Luthria,"Ajay Devgn, Emraan Hashmi, Kangana Ranaut, Prachi Desai, Randeep Hooda, Imran Hasnee, Dhiru Dwivedi",India,2019-05-15,2010,Nr,133 min,"Dramas, International Movies, Music & Musicals","Mumbai'S Top Mob Boss Rules The Underworld With Honor And Compassion, But His Power-Hungry Protégé Will Shake Up The World Of Organized Crime.",Movie,Movie
70073018,Shootout At Lokhandwala,Apoorva Lakhia,"Sanjay Dutt, Sunil Shetty, Amitabh Bachchan, Arbaaz Khan, Abhishek Bachchan, Diya Mirza, Aarti Chhabria, Tusshar Kapoor, Vivek Oberoi, Neha Dhupia, Rohit Roy, Aditya Lakhia, Ravi Gossain, Shabbir Ahluwalia, Akhilendra Mishra, Amrita Singh",India,2019-05-15,2007,Ur,116 min,"Action & Adventure, Dramas, International Movies","Based On A True Story, This Action Film Follows An Incident That Stunned A Nation In The Early 1990S. In Mumbai, India, The Notorious Gangster Maya Holds Off Veteran Cop Khan And A Force Of More Than 200 Policemen In A Six-Hour Bloody Gunfight.",Movie,Movie
81053958,Backdraft 2,Gonzalo López-Gallego,"Joe Anderson, William Baldwin, Donald Sutherland, Alisha Bailey, Alastair Mackenzie, Dominic Mafham, Jessamine-Bliss Bell, Martin Hutson, Aaron Mccusker, Cyril Nri",United States,2019-05-14,2019,R,102 min,"Action & Adventure, Dramas","In This Sequel To The 1991 Film, A Determined Fire Investigator Recruits An Imprisoned Arsonist To Help Untangle A Web Of Fire, Murder And Corruption.",Movie,Movie
81094666,Killer Cove,Damián Romay,"Haley Webb, Donny Boaz, Cathy Baron, Jason Alan Smith, Dennis Staroselsky, Owen Miller, Shawn Fitzgibbon",United States,2019-05-14,2018,Tv-14,87 min,Thrillers,"An Unlucky Woman Finds A Solution For Her Hateful Ex, A Trying Job Hunt And A Stalker Through A Charming P.I. – Only To Endure A New Set Of Problems.",Movie,Movie
80223928,Malibu Rescue,Savage Steve Holland,"Ricardo Hurtado, Breanna Yde, Jackie R. Jacobson, Abby Donnelly, Alkoya Brunson, Jt Neal, Ian Ziering, Bryana Salaz, Camaron Engels, Jeremy Howard, Jeff Meacham",United States,2019-05-13,2019,Tv-G,70 min,"Children & Family Movies, Comedies","When A Long List Of Shenanigans Lands Tyler In Hot Water, He’S Forced To Suit Up And Spend His Summer Training For An Elite Junior Lifeguard Program.",Movie,Movie
81065331,Norm Of The North: Keys To The Kingdom,Tim Maltby,"Andrew Toth, Cole Howard, Maya Kay, Jennifer Cameron, Alan Marriott, Lee Tockar, Brian Drummond","India, United States",2019-05-13,2019,Tv-Pg,92 min,Children & Family Movies,"When Norm The Polar Bear Is Framed For A Crime He Didn’T Commit, His Friends Step Up To Help Him Clear His Name.",Movie,Movie
81077874,Merata: How Mum Decolonised The Screen,Hepi Mita,Hepi Mita,New Zealand,2019-05-12,2018,Tv-14,88 min,Documentaries,New Zealand Film Archivist Heperi Mita Traces The Cinematic Legacy Of His Mother And Trailblazing Maori Filmmaker Merata Mita.,Movie,Movie
81039410,Dry Martina,Che Sandoval,"Antonella Costa, Patricio Contreras, Geraldine Neary, Pedro Campos, Álvaro Espinosa","Chile, Argentina",2019-05-11,2018,Tv-Ma,100 min,"Dramas, Independent Movies, International Movies",An Odd Encounter With A Fan And A Tryst With That Fan'S Ex-Boyfriend Leads A Sexually Adventurous Singer On An Escapade In Chile.,Movie,Movie
81012340,Shéhérazade,Jean-Bernard Marlin,"Dylan Robert, Kenza Fortas, Idir Azougli, Lisa Amedjout, Sofia Bent, Nabila Bounad, Kader Benchoudar, Nabila Ait Amer",France,2019-05-11,2019,Tv-Ma,111 min,"Dramas, Independent Movies, International Movies","Fresh Out Of Juvenile Detention In Marseille, 17-Year-Old Zach Falls For A Young Prostitute And Soon Faces A Dire Dilemma While Working As A Pimp.",Movie,Movie
70242536,The Great Magician,Yee Tung-Shing,"Tony Leung Chiu Wai, Lau Ching Wan, Zhou Xun, Wu Gang, Ni Yan, Paul Chun, Kenya Sawada, Lam Suet","Hong Kong, China",2019-05-11,2011,Tv-Pg,128 min,"Action & Adventure, Comedies, Dramas","In 1920S Beijing, A Host Of Talented Performers Gather To Show Off Their Skills. The Challenge: Reproduce A Magic Trick Called The Eight Immortals.",Movie,Movie
80216541,In Family I Trust,Patricia Font,"Clara Lago, Álex García, Carmen Maura, Alexandra Jiménez, Paula Malia, Fernando Guallar, Carlos Cuevas",Spain,2019-05-10,2018,Tv-Ma,98 min,"Comedies, Dramas, International Movies","After Her Partner Cheats On Her, An Architect Returns To Her Hometown To Reassess Her Life With The Help Of Her Eccentric Family. Based On The Novel.",Movie,Movie
80194950,Wine Country,Amy Poehler,"Amy Poehler, Maya Rudolph, Ana Gasteyer, Rachel Dratch, Paula Pell, Emily Spivey, Tina Fey, Jason Schwartzman",United States,2019-05-10,2019,R,104 min,Comedies,"When Longtime Friends Meet Up For A Wine-Soaked Birthday Getaway In Napa Valley, Their Perfectly Planned Weekend Turns Messier By The Minute.",Movie,Movie
81035836,Antar: Son Of Shadad,Sherif Ismail,"Mohamed Henedi, Bassem Samra, Dorra Zarrouk, Lotfy Labib",Egypt,2019-05-09,2017,Tv-Ma,110 min,"Comedies, International Movies","Learning He Is The Grandson Of A Famous Knight, A Young Man Hilariously Fights A Rival Gang To Win Over The Most Beautiful Woman In The Tribe.",Movie,Movie
81044103,Bathtubs Over Broadway,Dava Whisenant,Steve Young,United States,2019-05-09,2018,Pg-13,87 min,"Documentaries, Music & Musicals","A Comedy Writer For David Letterman Unearths A Hidden World Of Hilariously Bizarre Musicals, Which Turns Into A Toe-Tapping Obsession.",Movie,Movie
81072917,Gatao 2: Rise Of The King,Yen Cheng-Kuo,"Collin Chou, Jason Wang, Jack Kao, Tsai Chen-Nan, Lu Hsueh-Feng, Peng Sun",Taiwan,2019-05-09,2018,Tv-Ma,126 min,"Action & Adventure, Dramas, International Movies","When A Zealous Gang Leader Plans To Take Out A Friend-Turned-Rival For Control Of His Turf, Internal Tensions Complicate The Battle To Be The Boss.",Movie,Movie
70142542,Insidious,James Wan,"Patrick Wilson, Rose Byrne, Lin Shaye, Ty Simpkins, Barbara Hershey, Leigh Whannell, Angus Sampson, Andrew Astor, Joseph Bishara","United States, Canada, United Kingdom",2019-05-09,2010,Pg-13,103 min,"Horror Movies, Thrillers","Hoping To Leave Their Haunted House Behind, A Suburban Family Moves To A New Place, Only To Learn The Home Wasn'T Haunted... But Their Eldest Son Is.",Movie,Movie
81035855,Lion'S Heart,Karim El Sobky,"Mohamed Ramadan, Hassan Hosny, Horeya Farghaly, Sayed Rajab, Aida Reyad, Omar Mustafa Metwally, Riham Ayman, Mohsen Mansour, Afaf Rashad, Maher Essam, Sabry Fawwaz, Hamdy Heykal, Sabry Abdel Moniem",Egypt,2019-05-09,2013,Tv-Ma,111 min,"Action & Adventure, International Movies","Kidnapped As A Child And Raised In The Circus, A Young Lion Tamer’S Tough Side Emerges When He Gets Entangled In An Underworld Murder Mystery.",Movie,Movie
81035845,Regatta,Mohamed Samy,"Amr Saad, Ilham Shaheen, Rania Yousef",Egypt,2019-05-09,2015,Tv-Ma,100 min,"Action & Adventure, Dramas, International Movies",Inside One Of Cairo'S Most Impoverished Areas Exists A Place Where Criminals Control Everything And Everyone.,Movie,Movie
81035856,Tattah,Sameh Abdulaziz,"Mohamed Saad, Dolly Shahin, Marwa, Hayatem, Sayed Rajab, Omar Mustafa Metwally, Samy Maghawry, Nabil Issa, Ragaa Al-Geddawy, Samir Ghanem",Egypt,2019-05-09,2013,Tv-14,112 min,"Comedies, International Movies",A Down-On-His-Luck Man Must Prove He'S Not As Hapless As He Seems When The Woman He'S On A Date With Is Suddenly Kidnapped.,Movie,Movie
81016592,Like Arrows,Kevin Peeples,"Micah Lynn Hanson, Alan Powell, Elizabeth Becka, Garry Nation, Joseph Callender, Anisa Nyell Johnson, Aowyn Grace Peoples, John Jackson Hunter, Alex Kendrick",United States,2019-05-06,2018,Tv-Pg,99 min,"Dramas, Faith & Spirituality","Over 50 Years Of Their Lives, A Couple Enjoys The Blessings And Setbacks Of Parenting, And Learns That God Has To Be At The Center Of Their Family.",Movie,Movie
81067760,The Wandering Earth,Frant Gwo,"Jing Wu, Chuxiao Qu, Jinmai Zhao, Li Guangjie, Ng Man-Tat, Mike Kai Sui, Qu Jingjing, Yichi Zhang, Yang Haoyu, Arkady Sharogradsky, Hongchen Li, Lei Jiayin, Yi Yang, Zhigang Jiang, Huan Zhang",China,2019-05-06,2019,Tv-Ma,125 min,"International Movies, Sci-Fi & Fantasy",A Looming Collision With Jupiter Threatens Earth As Humans Search For A New Star. The Planet'S Fate Now Lies In The Hands Of A Few Unexpected Heroes.,Movie,Movie
70172928,War Horse,Steven Spielberg,"Emily Watson, David Thewlis, Peter Mullan, Niels Arestrup, Tom Hiddleston, Jeremy Irvine, Benedict Cumberbatch, Toby Kebbell, David Kross, Eddie Marsan, Nicolas Bro, Rainer Bock, Patrick Kennedy, Liam Cunningham","United States, India",2019-05-06,2011,Pg-13,147 min,Dramas,"During World War I, The Bond Between A Young Englishman And His Loyal Horse, Joey, Is Tested When Joey Is Sold To The Cavalry And Sent To France.",Movie,Movie
80235472,Death House,Harrison Smith,"Cody Longo, Cortney Palm, Adrienne Barbeau, Michael Berryman, Barbara Crampton, Sid Haig, Gunnar Hansen, Lindsay Hartley, Kane Hodder, Lloyd Kaufman, Camille Keaton, Bill Moseley, Tony Todd, Dee Wallace, Vincent Ward, Vernon Wells",United States,2019-05-05,2017,R,88 min,Horror Movies,Two Federal Agents Battle Through An Army Of Rioting Prisoners – And Their Sense Of Reality – Inside A High-Tech Prison Modeled After Dante’S Inferno.,Movie,Movie
80994596,Crime Diaries: Night Out,Felipe Cano,"Sebastián Osorio, Fabiana Medina, Laura Osma, Enrique Carriazo, Julián Román, Juliana Velásquez, Juan Pablo Urrego, Carlos Vergara, Ernesto Campos, Fabio Rubiano, Ernesto Benjumea, Jairo Camargo, Marcela Agudelo",Mexico,2019-05-03,2019,Tv-Ma,1 Season,"Crime Tv Shows, International Tv Shows, Spanish-Language Tv Shows","After Going To A Halloween Party, College Student Luis Andrés Colmenares Is Found Dead. Was It An Accident Or Murder? Inspired By True Events.",TV Show,Tv Show
81031939,Despite Everything,Gabriela Tagliavini,"Blanca Suárez, Macarena García, Amaia Salamanca, Belén Cuesta, Maxi Iglesias, Juan Diego, Joaquín Climent, Carlos Bardem, Emilio Gutiérrez Caba, Tito Valverde, Teresa Rabal, Rossy De Palma, Marisa Paredes",Spain,2019-05-03,2019,Tv-Ma,79 min,"Comedies, International Movies, Romantic Movies","After Their Mother'S Death, Four Sisters Learn A Shocking Family Secret And Embark On An Adventure To Discover The Truth About Their Genealogy.",Movie,Movie
81028570,"Extremely Wicked, Shockingly Evil And Vile",Joe Berlinger,"Zac Efron, Lily Collins, Kaya Scodelario, Jeffrey Donovan, Angela Sarafyan, Jim Parsons, John Malkovich, Haley Joel Osment, Dylan Baker, Brian Geraghty",United States,2019-05-03,2019,R,110 min,"Dramas, Independent Movies",Single Mother Liz Falls For Ted Bundy And Refuses To Believe The Truth About His Crimes For Years. A Drama Based On A True Story.,Movie,Movie
80244640,Jo Pil-Ho: The Dawning Rage,Lee Jeong-Beom,"Lee Sun-Kyun, Jeon So-Nee, Park Hae-Joon, Song Young-Chang, Park Byung-Eun, Lim Hyung-Kuk, Kim Min-Jae, Kwon Han-Sol, Nam Mun-Cheol, Lim Cheol-Su",South Korea,2019-05-03,2018,Tv-Ma,128 min,"Dramas, International Movies, Thrillers","On The Run From A Dogged Internal Affairs Agent, A Corrupt Cop Reluctantly Teams Up With A Defiant Teen To Unravel A Conspiracy – Before It'S Too Late.",Movie,Movie
80999729,The Last Summer,William Bindley,"K.J. Apa, Maia Mitchell, Tyler Posey, Jacob Latimore, Halston Sage, Wolfgang Novogratz, Sosie Bacon, Jacob Mccarthy, Mario Revolori, Gage Golightly, Audrey Grace Marshall",United States,2019-05-03,2019,Tv-14,110 min,"Comedies, Romantic Movies","Teens From A Chicago High School Grapple With Their Dreams, Relationships And Identities In A Transformative Summer Before They Leave For College.",Movie,Movie
81035880,Hamza'S Suitcase,Akram Farouk,"Hamada Helal, Yousra El Lozy, Ahmed Fathy, Mohammed Tharwat, Samia Trabelsi, Diaa El-Merghani, Abdalah Mishrif, Mohamed Metwalli, Samy Maghawry, Bayoumi Fouad, Inas Al-Najjar, Taher Abu Lela",Egypt,2019-05-02,2017,Tv-14,79 min,"Comedies, International Movies","When A Con Man Tries To Retrieve A Bag Of Money, He Swoons For A Woman With Ties To A Notorious Crew Of Criminals.",Movie,Movie
81103139,Her Only Choice,Christel Gibson,"Denise Boutte, Timon Kyle Durrett, Leon, Tamara Tunie, Vanessa Bell Calloway, Tiffany Snow, Keith Arthur Bolden, Elise Neal, Jeryl Prescott",United States,2019-05-02,2018,Tv-14,87 min,Dramas,A Woman Must Decide If She’S Willing To End Her Pregnancy To Save Her Own Life After Being Diagnosed With Breast Cancer.,Movie,Movie
70143369,John Carter,Andrew Stanton,"Taylor Kitsch, Lynn Collins, Samantha Morton, Willem Dafoe, Thomas Haden Church, Mark Strong, Ciarán Hinds, Dominic West, James Purefoy, Bryan Cranston, Polly Walker, Daryl Sabara, Art Malik, Eileen Page, Amanda Clayton, Davood Ghadami, Daniel O'Meara, Jill Baker, Josh Daugherty, Oliver Boot, Philip Arditti, Arkie Reece, Joe Billingiere, Don Stark, Darwin Shaw, Figs Jackman, David Schwimmer, Emma Clifford, Christopher Goodman, Cate Fowler, Sean Carrigan, Dusty Sorg, Steven Cree, Phil Cheadle, Holly Weston, Nicholas Woodeson, Rupert Frazer, Edmund Kente",United States,2019-05-02,2012,Pg-13,133 min,"Action & Adventure, Sci-Fi & Fantasy","One Minute, Civil War Veteran John Carter Is Evading Apaches; The Next, He'S Waking Up On Mars, A Once-Fruitful Planet That'S Devolved Into Chaos.",Movie,Movie
81096151,Laatu,Manav Shah,"Gagan Kokri, Aditi Sharma, Karamjit Anmol, Sardar Sohi, Anita Devgan, Ashish Duggal, Nisha Bano, Harby Sangha, Rahul Jungral, Prakash Gadhu",India,2019-05-02,2018,Tv-Y7,116 min,"Comedies, Dramas, International Movies",A Man Who Hopes To Bring Light To His Village Must Compete With An Officer From The Electricity Department To Win Over The Love Of His Life.,Movie,Movie
70259801,Olympus Has Fallen,Antoine Fuqua,"Gerard Butler, Aaron Eckhart, Morgan Freeman, Finley Jacobsen, Dylan Mcdermott, Rick Yune, Angela Bassett, Melissa Leo, Radha Mitchell, Cole Hauser, Ashley Judd, Robert Forster",United States,2019-05-02,2013,R,119 min,Action & Adventure,A Disgraced Secret Service Agent Must Come To The Rescue When Korean Terrorists Descend On The White House And Take The President Hostage.,Movie,Movie
81076049,American Experience: The Island Murder,Mark Zwonitzer,Blair Brown,United States,2019-05-01,2018,Tv-14,53 min,Documentaries,"In 1931, A Young Navy Wife Tore Apart Hawaii On Racial Lines After Claiming She Was Raped By A Gang Of Nonwhite Islanders.",Movie,Movie
60031264,Dr. Seuss' The Cat In The Hat,Bo Welch,"Mike Myers, Alec Baldwin, Kelly Preston, Dakota Fanning, Spencer Breslin, Amy Hill, Sean Hayes, Dan Castellaneta",United States,2019-05-01,2003,Pg,82 min,"Children & Family Movies, Comedies","While Mom Is Away, A Bored Little Boy And Girl Are Visited By The Cat In The Hat, Who Proceeds To Turn The House Into The ""Mother Of All Messes.""",Movie,Movie
81059956,Familiye,"Sedat Kirtan, Kubilay Sarikaya","Kubilay Sarikaya, Arnel Taci, Muhammed Kirtan, Violetta Schurawlow, Burak Yiğit, Giwar Xatar Hajabi, Ridvan Kirtan, Ilhan Erdinc, Michael Hanemann, Sedat Kirtan",Germany,2019-05-01,2017,Tv-Ma,99 min,"Dramas, Independent Movies, International Movies","An Ex-Con Struggles To Take Care Of His Two Brothers, A Gambling Addict And A Young Man With Down Syndrome, After Being Released From Prison.",Movie,Movie
